image_id,gel_id,lane_index,lane_type,alias,x_start_norm,x_end_norm,band_count_est,band_y_positions_norm,confidence_0to1,notes
20250206_142304.jpg,20250206_142304,8,sample,S7,0.365726,0.412903,3,,0.6,auto-preclass seed
20250206_142304.jpg,20250206_142304,9,marker,M2,0.412903,1.0,8,,0.8,auto-preclass seed
20250207_091234.jpg,20250207_091234,1,marker,M1,0.0,0.085901,8,,0.8,auto-preclass seed
20250207_091234.jpg,20250207_091234,2,sample,S1,0.085901,0.123872,3,,0.6,auto-preclass seed
20250207_091234.jpg,20250207_091234,3,sample,S2,0.123872,0.177093,3,,0.6,auto-preclass seed
20250207_091234.jpg,20250207_091234,4,sample,S3,0.177093,0.229381,3,,0.6,auto-preclass seed
20250207_091234.jpg,20250207_091234,5,sample,S4,0.229381,0.269219,3,,0.6,auto-preclass seed
20250207_091234.jpg,20250207_091234,6,sample,S5,0.269219,0.318705,3,,0.6,auto-preclass seed
20250207_091234.jpg,20250207_091234,7,sample,S6,0.318705,0.383442,3,,0.6,auto-preclass seed
20250207_091234.jpg,20250207_091234,8,sample,S7,0.383442,0.53408,3,,0.6,auto-preclass seed
20250207_091234.jpg,20250207_091234,9,marker,M2,0.53408,1.0,8,,0.8,auto-preclass seed
20250207_091258.jpg,20250207_091258,1,marker,M1,0.0,0.121792,8,,0.8,auto-preclass seed
20250207_091258.jpg,20250207_091258,2,sample,S1,0.121792,0.158765,3,,0.6,auto-preclass seed
20250207_091258.jpg,20250207_091258,3,sample,S2,0.158765,0.364071,3,,0.6,auto-preclass seed
20250207_091258.jpg,20250207_091258,4,sample,S3,0.364071,0.584167,3,,0.6,auto-preclass seed
20250207_091258.jpg,20250207_091258,5,sample,S4,0.584167,0.719443,3,,0.6,auto-preclass seed
20250207_091258.jpg,20250207_091258,6,sample,S5,0.719443,0.83993,3,,0.6,auto-preclass seed
20250207_091258.jpg,20250207_091258,7,sample,S6,0.83993,0.878643,3,,0.6,auto-preclass seed
20250207_091258.jpg,20250207_091258,8,sample,S7,0.878643,0.917355,3,,0.6,auto-preclass seed
20250207_091258.jpg,20250207_091258,9,marker,M2,0.917355,1.0,8,,0.8,auto-preclass seed
20250305_094100.jpg,20250305_094100,1,marker,M1,0.0,0.110868,8,,0.8,auto-preclass seed
20250305_094100.jpg,20250305_094100,2,sample,S1,0.110868,0.324959,3,,0.6,auto-preclass seed
20250305_094100.jpg,20250305_094100,3,sample,S2,0.324959,0.554888,3,,0.6,auto-preclass seed
20250305_094100.jpg,20250305_094100,4,sample,S3,0.554888,0.646641,3,,0.6,auto-preclass seed
20250305_094100.jpg,20250305_094100,5,sample,S4,0.646641,0.72201,3,,0.6,auto-preclass seed
20250305_094100.jpg,20250305_094100,6,sample,S5,0.72201,0.773348,3,,0.6,auto-preclass seed
20250305_094100.jpg,20250305_094100,7,sample,S6,0.773348,0.82414,3,,0.6,auto-preclass seed
20250305_094100.jpg,20250305_094100,8,sample,S7,0.82414,0.872747,3,,0.6,auto-preclass seed
20250305_094100.jpg,20250305_094100,9,marker,M2,0.872747,1.0,8,,0.8,auto-preclass seed
20250305_094149.jpg,20250305_094149,1,marker,M1,0.0,0.139834,8,,0.8,auto-preclass seed
20250305_094149.jpg,20250305_094149,2,sample,S1,0.139834,0.335601,3,,0.6,auto-preclass seed
20250305_094149.jpg,20250305_094149,3,sample,S2,0.335601,0.538171,3,,0.6,auto-preclass seed
20250305_094149.jpg,20250305_094149,4,sample,S3,0.538171,0.585034,3,,0.6,auto-preclass seed
20250305_094149.jpg,20250305_094149,5,sample,S4,0.585034,0.6387,3,,0.6,auto-preclass seed
20250305_094149.jpg,20250305_094149,6,sample,S5,0.6387,0.70446,3,,0.6,auto-preclass seed
20250305_094149.jpg,20250305_094149,7,sample,S6,0.70446,0.809524,3,,0.6,auto-preclass seed
20250305_094149.jpg,20250305_094149,8,sample,S7,0.809524,0.90325,3,,0.6,auto-preclass seed
20250305_094149.jpg,20250305_094149,9,marker,M2,0.90325,1.0,8,,0.8,auto-preclass seed
20250305_094232.jpg,20250305_094232,1,marker,M1,0.0,0.100935,8,,0.8,auto-preclass seed
20250305_094232.jpg,20250305_094232,2,sample,S1,0.100935,0.137695,3,,0.6,auto-preclass seed
20250305_094232.jpg,20250305_094232,3,sample,S2,0.137695,0.366355,3,,0.6,auto-preclass seed
20250305_094232.jpg,20250305_094232,4,sample,S3,0.366355,0.683489,3,,0.6,auto-preclass seed
20250305_094232.jpg,20250305_094232,5,sample,S4,0.683489,0.818692,3,,0.6,auto-preclass seed
20250305_094232.jpg,20250305_094232,6,sample,S5,0.818692,0.866044,3,,0.6,auto-preclass seed
20250305_094232.jpg,20250305_094232,7,sample,S6,0.866044,0.91215,3,,0.6,auto-preclass seed
20250305_094232.jpg,20250305_094232,8,sample,S7,0.91215,0.957632,3,,0.6,auto-preclass seed
20250305_094232.jpg,20250305_094232,9,marker,M2,0.957632,1.0,8,,0.8,auto-preclass seed
20250407_124429.jpg,20250407_124429,1,marker,M1,0.0,0.34996,8,,0.8,auto-preclass seed
20250407_124429.jpg,20250407_124429,2,sample,S1,0.34996,0.660415,3,,0.6,auto-preclass seed
20250407_124429.jpg,20250407_124429,3,sample,S2,0.660415,0.698324,3,,0.6,auto-preclass seed
20250407_124429.jpg,20250407_124429,4,sample,S3,0.698324,0.736632,3,,0.6,auto-preclass seed
20250407_124429.jpg,20250407_124429,5,sample,S4,0.736632,0.777733,3,,0.6,auto-preclass seed
20250407_124429.jpg,20250407_124429,6,sample,S5,0.777733,0.830407,3,,0.6,auto-preclass seed
20250407_124429.jpg,20250407_124429,7,sample,S6,0.830407,0.884278,3,,0.6,auto-preclass seed
20250407_124429.jpg,20250407_124429,8,sample,S7,0.884278,0.931764,3,,0.6,auto-preclass seed
20250407_124429.jpg,20250407_124429,9,marker,M2,0.931764,1.0,8,,0.8,auto-preclass seed
20250407_124507.jpg,20250407_124507,1,marker,M1,0.0,0.085703,8,,0.8,auto-preclass seed
20250407_124507.jpg,20250407_124507,2,sample,S1,0.085703,0.413713,3,,0.6,auto-preclass seed
20250407_124507.jpg,20250407_124507,3,sample,S2,0.413713,0.742111,3,,0.6,auto-preclass seed
20250407_124507.jpg,20250407_124507,4,sample,S3,0.742111,0.783405,3,,0.6,auto-preclass seed
20250407_124507.jpg,20250407_124507,5,sample,S4,0.783405,0.824698,3,,0.6,auto-preclass seed
20250407_124507.jpg,20250407_124507,6,sample,S5,0.824698,0.864433,3,,0.6,auto-preclass seed
20250407_124507.jpg,20250407_124507,7,sample,S6,0.864433,0.904168,3,,0.6,auto-preclass seed
20250407_124507.jpg,20250407_124507,8,sample,S7,0.904168,0.941956,3,,0.6,auto-preclass seed
20250407_124507.jpg,20250407_124507,9,marker,M2,0.941956,1.0,8,,0.8,auto-preclass seed
20250407_124606.jpg,20250407_124606,1,marker,M1,0.0,0.067012,8,,0.8,auto-preclass seed
20250407_124606.jpg,20250407_124606,2,sample,S1,0.067012,0.38572,3,,0.6,auto-preclass seed
20250407_124606.jpg,20250407_124606,3,sample,S2,0.38572,0.704826,3,,0.6,auto-preclass seed
20250407_124606.jpg,20250407_124606,4,sample,S3,0.704826,0.753091,3,,0.6,auto-preclass seed
20250407_124606.jpg,20250407_124606,5,sample,S4,0.753091,0.810132,3,,0.6,auto-preclass seed
20250407_124606.jpg,20250407_124606,6,sample,S5,0.810132,0.856003,3,,0.6,auto-preclass seed
20250407_124606.jpg,20250407_124606,7,sample,S6,0.856003,0.893099,3,,0.6,auto-preclass seed
20250407_124606.jpg,20250407_124606,8,sample,S7,0.893099,0.931791,3,,0.6,auto-preclass seed
20250407_124606.jpg,20250407_124606,9,marker,M2,0.931791,1.0,8,,0.8,auto-preclass seed
20250407_124643.jpg,20250407_124643,1,marker,M1,0.0,0.098289,8,,0.8,auto-preclass seed
20250407_124643.jpg,20250407_124643,2,sample,S1,0.098289,0.3917,3,,0.6,auto-preclass seed
20250407_124643.jpg,20250407_124643,3,sample,S2,0.3917,0.686931,3,,0.6,auto-preclass seed
20250407_124643.jpg,20250407_124643,4,sample,S3,0.686931,0.742264,3,,0.6,auto-preclass seed
20250407_124643.jpg,20250407_124643,5,sample,S4,0.742264,0.798689,3,,0.6,auto-preclass seed
20250407_124643.jpg,20250407_124643,6,sample,S5,0.798689,0.840917,3,,0.6,auto-preclass seed
20250407_124643.jpg,20250407_124643,7,sample,S6,0.840917,0.883509,3,,0.6,auto-preclass seed
20250407_124643.jpg,20250407_124643,8,sample,S7,0.883509,0.925737,3,,0.6,auto-preclass seed
20250407_124643.jpg,20250407_124643,9,marker,M2,0.925737,1.0,8,,0.8,auto-preclass seed
20250407_124740.jpg,20250407_124740,1,marker,M1,0.0,0.066747,8,,0.8,auto-preclass seed
20250407_124740.jpg,20250407_124740,2,sample,S1,0.066747,0.103739,3,,0.6,auto-preclass seed
20250407_124740.jpg,20250407_124740,3,sample,S2,0.103739,0.140732,3,,0.6,auto-preclass seed
20250407_124740.jpg,20250407_124740,4,sample,S3,0.140732,0.23844,3,,0.6,auto-preclass seed
20250407_124740.jpg,20250407_124740,5,sample,S4,0.23844,0.395657,3,,0.6,auto-preclass seed
20250407_124740.jpg,20250407_124740,6,sample,S5,0.395657,0.538802,3,,0.6,auto-preclass seed
20250407_124740.jpg,20250407_124740,7,sample,S6,0.538802,0.622839,3,,0.6,auto-preclass seed
20250407_124740.jpg,20250407_124740,8,sample,S7,0.622839,0.671492,3,,0.6,auto-preclass seed
20250407_124740.jpg,20250407_124740,9,marker,M2,0.671492,1.0,8,,0.8,auto-preclass seed
20250407_124825.jpg,20250407_124825,1,marker,M1,0.0,0.069749,8,,0.8,auto-preclass seed
20250407_124825.jpg,20250407_124825,2,sample,S1,0.069749,0.106583,3,,0.6,auto-preclass seed
20250407_124825.jpg,20250407_124825,3,sample,S2,0.106583,0.143417,3,,0.6,auto-preclass seed
20250407_124825.jpg,20250407_124825,4,sample,S3,0.143417,0.225705,3,,0.6,auto-preclass seed
20250407_124825.jpg,20250407_124825,5,sample,S4,0.225705,0.474922,3,,0.6,auto-preclass seed
20250407_124825.jpg,20250407_124825,6,sample,S5,0.474922,0.700235,3,,0.6,auto-preclass seed
20250407_124825.jpg,20250407_124825,7,sample,S6,0.700235,0.833072,3,,0.6,auto-preclass seed
20250407_124825.jpg,20250407_124825,8,sample,S7,0.833072,0.947884,3,,0.6,auto-preclass seed
20250407_124825.jpg,20250407_124825,9,marker,M2,0.947884,1.0,8,,0.8,auto-preclass seed
20250417_160543.jpg,20250417_160543,1,marker,M1,0.0,0.029006,8,,0.8,auto-preclass seed
20250417_160543.jpg,20250417_160543,2,sample,S1,0.029006,0.065953,3,,0.6,auto-preclass seed
20250417_160543.jpg,20250417_160543,3,sample,S2,0.065953,0.190262,3,,0.6,auto-preclass seed
20250417_160543.jpg,20250417_160543,4,sample,S3,0.190262,0.530387,3,,0.6,auto-preclass seed
20250417_160543.jpg,20250417_160543,5,sample,S4,0.530387,0.784185,3,,0.6,auto-preclass seed
20250417_160543.jpg,20250417_160543,6,sample,S5,0.784185,0.828729,3,,0.6,auto-preclass seed
20250417_160543.jpg,20250417_160543,7,sample,S6,0.828729,0.883978,3,,0.6,auto-preclass seed
20250417_160543.jpg,20250417_160543,8,sample,S7,0.883978,0.935083,3,,0.6,auto-preclass seed
20250417_160543.jpg,20250417_160543,9,marker,M2,0.935083,1.0,8,,0.8,auto-preclass seed
20250417_160620.jpg,20250417_160620,1,marker,M1,0.0,0.077095,8,,0.8,auto-preclass seed
20250417_160620.jpg,20250417_160620,2,sample,S1,0.077095,0.122013,3,,0.6,auto-preclass seed
20250417_160620.jpg,20250417_160620,3,sample,S2,0.122013,0.22778,3,,0.6,auto-preclass seed
20250417_160620.jpg,20250417_160620,4,sample,S3,0.22778,0.533928,3,,0.6,auto-preclass seed
20250417_160620.jpg,20250417_160620,5,sample,S4,0.533928,0.783052,3,,0.6,auto-preclass seed
20250417_160620.jpg,20250417_160620,6,sample,S5,0.783052,0.827971,3,,0.6,auto-preclass seed
20250417_160620.jpg,20250417_160620,7,sample,S6,0.827971,0.881491,3,,0.6,auto-preclass seed
20250417_160620.jpg,20250417_160620,8,sample,S7,0.881491,0.93533,3,,0.6,auto-preclass seed
20250417_160620.jpg,20250417_160620,9,marker,M2,0.93533,1.0,8,,0.8,auto-preclass seed
20250417_160800.jpg,20250417_160800,1,marker,M1,0.0,0.071429,8,,0.8,auto-preclass seed
20250417_160800.jpg,20250417_160800,2,sample,S1,0.071429,0.108362,3,,0.6,auto-preclass seed
20250417_160800.jpg,20250417_160800,3,sample,S2,0.108362,0.145296,3,,0.6,auto-preclass seed
20250417_160800.jpg,20250417_160800,4,sample,S3,0.145296,0.185366,3,,0.6,auto-preclass seed
20250417_160800.jpg,20250417_160800,5,sample,S4,0.185366,0.244948,3,,0.6,auto-preclass seed
20250417_160800.jpg,20250417_160800,6,sample,S5,0.244948,0.301742,3,,0.6,auto-preclass seed
20250417_160800.jpg,20250417_160800,7,sample,S6,0.301742,0.386063,3,,0.6,auto-preclass seed
20250417_160800.jpg,20250417_160800,8,sample,S7,0.386063,0.484321,3,,0.6,auto-preclass seed
20250417_160800.jpg,20250417_160800,9,marker,M2,0.484321,1.0,8,,0.8,auto-preclass seed
20250417_160840.jpg,20250417_160840,1,marker,M1,0.0,0.075015,8,,0.8,auto-preclass seed
20250417_160840.jpg,20250417_160840,2,sample,S1,0.075015,0.119177,3,,0.6,auto-preclass seed
20250417_160840.jpg,20250417_160840,3,sample,S2,0.119177,0.173624,3,,0.6,auto-preclass seed
20250417_160840.jpg,20250417_160840,4,sample,S3,0.173624,0.236842,3,,0.6,auto-preclass seed
20250417_160840.jpg,20250417_160840,5,sample,S4,0.236842,0.282517,3,,0.6,auto-preclass seed
20250417_160840.jpg,20250417_160840,6,sample,S5,0.282517,0.540835,3,,0.6,auto-preclass seed
20250417_160840.jpg,20250417_160840,7,sample,S6,0.540835,0.811555,3,,0.6,auto-preclass seed
20250417_160840.jpg,20250417_160840,8,sample,S7,0.811555,0.875681,3,,0.6,auto-preclass seed
20250417_160840.jpg,20250417_160840,9,marker,M2,0.875681,1.0,8,,0.8,auto-preclass seed
20250417_160953.jpg,20250417_160953,1,marker,M1,0.0,0.080498,8,,0.8,auto-preclass seed
20250417_160953.jpg,20250417_160953,2,sample,S1,0.080498,0.122114,3,,0.6,auto-preclass seed
20250417_160953.jpg,20250417_160953,3,sample,S2,0.122114,0.174666,3,,0.6,auto-preclass seed
20250417_160953.jpg,20250417_160953,4,sample,S3,0.174666,0.293135,3,,0.6,auto-preclass seed
20250417_160953.jpg,20250417_160953,5,sample,S4,0.293135,0.417375,3,,0.6,auto-preclass seed
20250417_160953.jpg,20250417_160953,6,sample,S5,0.417375,0.656744,3,,0.6,auto-preclass seed
20250417_160953.jpg,20250417_160953,7,sample,S6,0.656744,0.882442,3,,0.6,auto-preclass seed
20250417_160953.jpg,20250417_160953,8,sample,S7,0.882442,0.931652,3,,0.6,auto-preclass seed
20250417_160953.jpg,20250417_160953,9,marker,M2,0.931652,1.0,8,,0.8,auto-preclass seed
20250417_161043.jpg,20250417_161043,1,marker,M1,0.0,0.087246,8,,0.8,auto-preclass seed
20250417_161043.jpg,20250417_161043,2,sample,S1,0.087246,0.13198,3,,0.6,auto-preclass seed
20250417_161043.jpg,20250417_161043,3,sample,S2,0.13198,0.261421,3,,0.6,auto-preclass seed
20250417_161043.jpg,20250417_161043,4,sample,S3,0.261421,0.390863,3,,0.6,auto-preclass seed
20250417_161043.jpg,20250417_161043,5,sample,S4,0.390863,0.431155,3,,0.6,auto-preclass seed
20250417_161043.jpg,20250417_161043,6,sample,S5,0.431155,0.471764,3,,0.6,auto-preclass seed
20250417_161043.jpg,20250417_161043,7,sample,S6,0.471764,0.512373,3,,0.6,auto-preclass seed
20250417_161043.jpg,20250417_161043,8,sample,S7,0.512373,0.552982,3,,0.6,auto-preclass seed
20250417_161043.jpg,20250417_161043,9,marker,M2,0.552982,1.0,8,,0.8,auto-preclass seed
20250430_163525.jpg,20250430_163525,1,marker,M1,0.0,0.141258,8,,0.8,auto-preclass seed
20250430_163525.jpg,20250430_163525,2,sample,S1,0.141258,0.255114,3,,0.6,auto-preclass seed
20250430_163525.jpg,20250430_163525,3,sample,S2,0.255114,0.331146,3,,0.6,auto-preclass seed
20250430_163525.jpg,20250430_163525,4,sample,S3,0.331146,0.406407,3,,0.6,auto-preclass seed
20250430_163525.jpg,20250430_163525,5,sample,S4,0.406407,0.534157,3,,0.6,auto-preclass seed
20250430_163525.jpg,20250430_163525,6,sample,S5,0.534157,0.642223,3,,0.6,auto-preclass seed
20250430_163525.jpg,20250430_163525,7,sample,S6,0.642223,0.686607,3,,0.6,auto-preclass seed
20250430_163525.jpg,20250430_163525,8,sample,S7,0.686607,0.749518,3,,0.6,auto-preclass seed
20250430_163525.jpg,20250430_163525,9,marker,M2,0.749518,1.0,8,,0.8,auto-preclass seed
20250430_163619.jpg,20250430_163619,1,marker,M1,0.0,0.043403,8,,0.8,auto-preclass seed
20250430_163619.jpg,20250430_163619,2,sample,S1,0.043403,0.102865,3,,0.6,auto-preclass seed
20250430_163619.jpg,20250430_163619,3,sample,S2,0.102865,0.19184,3,,0.6,auto-preclass seed
20250430_163619.jpg,20250430_163619,4,sample,S3,0.19184,0.302083,3,,0.6,auto-preclass seed
20250430_163619.jpg,20250430_163619,5,sample,S4,0.302083,0.482205,3,,0.6,auto-preclass seed
20250430_163619.jpg,20250430_163619,6,sample,S5,0.482205,0.64974,3,,0.6,auto-preclass seed
20250430_163619.jpg,20250430_163619,7,sample,S6,0.64974,0.695312,3,,0.6,auto-preclass seed
20250430_163619.jpg,20250430_163619,8,sample,S7,0.695312,0.750434,3,,0.6,auto-preclass seed
20250430_163619.jpg,20250430_163619,9,marker,M2,0.750434,1.0,8,,0.8,auto-preclass seed
20250430_163652.jpg,20250430_163652,1,marker,M1,0.0,0.16129,8,,0.8,auto-preclass seed
20250430_163652.jpg,20250430_163652,2,sample,S1,0.16129,0.335484,3,,0.6,auto-preclass seed
20250430_163652.jpg,20250430_163652,3,sample,S2,0.335484,0.506048,3,,0.6,auto-preclass seed
20250430_163652.jpg,20250430_163652,4,sample,S3,0.506048,0.606452,3,,0.6,auto-preclass seed
20250430_163652.jpg,20250430_163652,5,sample,S4,0.606452,0.650806,3,,0.6,auto-preclass seed
20250430_163652.jpg,20250430_163652,6,sample,S5,0.650806,0.694758,3,,0.6,auto-preclass seed
20250430_163652.jpg,20250430_163652,7,sample,S6,0.694758,0.736694,3,,0.6,auto-preclass seed
20250430_163652.jpg,20250430_163652,8,sample,S7,0.736694,0.779435,3,,0.6,auto-preclass seed
20250430_163652.jpg,20250430_163652,9,marker,M2,0.779435,1.0,8,,0.8,auto-preclass seed
20250501_130921.jpg,20250501_130921,1,marker,M1,0.0,0.308793,8,,0.8,auto-preclass seed
20250501_130921.jpg,20250501_130921,2,sample,S1,0.308793,0.524029,3,,0.6,auto-preclass seed
20250501_130921.jpg,20250501_130921,3,sample,S2,0.524029,0.636503,3,,0.6,auto-preclass seed
20250501_130921.jpg,20250501_130921,4,sample,S3,0.636503,0.726483,3,,0.6,auto-preclass seed
20250501_130921.jpg,20250501_130921,5,sample,S4,0.726483,0.773517,3,,0.6,auto-preclass seed
20250501_130921.jpg,20250501_130921,6,sample,S5,0.773517,0.813906,3,,0.6,auto-preclass seed
20250501_130921.jpg,20250501_130921,7,sample,S6,0.813906,0.869632,3,,0.6,auto-preclass seed
20250501_130921.jpg,20250501_130921,8,sample,S7,0.869632,0.925869,3,,0.6,auto-preclass seed
20250501_130921.jpg,20250501_130921,9,marker,M2,0.925869,1.0,8,,0.8,auto-preclass seed
20250501_130932.jpg,20250501_130932,1,marker,M1,0.0,0.046185,8,,0.8,auto-preclass seed
20250501_130932.jpg,20250501_130932,2,sample,S1,0.046185,0.132028,3,,0.6,auto-preclass seed
20250501_130932.jpg,20250501_130932,3,sample,S2,0.132028,0.432731,3,,0.6,auto-preclass seed
20250501_130932.jpg,20250501_130932,4,sample,S3,0.432731,0.72992,3,,0.6,auto-preclass seed
20250501_130932.jpg,20250501_130932,5,sample,S4,0.72992,0.790161,3,,0.6,auto-preclass seed
20250501_130932.jpg,20250501_130932,6,sample,S5,0.790161,0.834337,3,,0.6,auto-preclass seed
20250501_130932.jpg,20250501_130932,7,sample,S6,0.834337,0.875502,3,,0.6,auto-preclass seed
20250501_130932.jpg,20250501_130932,8,sample,S7,0.875502,0.912651,3,,0.6,auto-preclass seed
20250501_130932.jpg,20250501_130932,9,marker,M2,0.912651,1.0,8,,0.8,auto-preclass seed
20250501_165542.jpg,20250501_165542,1,marker,M1,0.0,0.147533,8,,0.8,auto-preclass seed
20250501_165542.jpg,20250501_165542,2,sample,S1,0.147533,0.22723,3,,0.6,auto-preclass seed
20250501_165542.jpg,20250501_165542,3,sample,S2,0.22723,0.271822,3,,0.6,auto-preclass seed
20250501_165542.jpg,20250501_165542,4,sample,S3,0.271822,0.330171,3,,0.6,auto-preclass seed
20250501_165542.jpg,20250501_165542,5,sample,S4,0.330171,0.462524,3,,0.6,auto-preclass seed
20250501_165542.jpg,20250501_165542,6,sample,S5,0.462524,0.58871,3,,0.6,auto-preclass seed
20250501_165542.jpg,20250501_165542,7,sample,S6,0.58871,0.635674,3,,0.6,auto-preclass seed
20250501_165542.jpg,20250501_165542,8,sample,S7,0.635674,0.696395,3,,0.6,auto-preclass seed
20250501_165542.jpg,20250501_165542,9,marker,M2,0.696395,1.0,8,,0.8,auto-preclass seed
20250528_100242.jpg,20250528_100242,1,marker,M1,0.0,0.058573,8,,0.8,auto-preclass seed
20250528_100242.jpg,20250528_100242,2,sample,S1,0.058573,0.28967,3,,0.6,auto-preclass seed
20250528_100242.jpg,20250528_100242,3,sample,S2,0.28967,0.530884,3,,0.6,auto-preclass seed
20250528_100242.jpg,20250528_100242,4,sample,S3,0.530884,0.577742,3,,0.6,auto-preclass seed
20250528_100242.jpg,20250528_100242,5,sample,S4,0.577742,0.625666,3,,0.6,auto-preclass seed
20250528_100242.jpg,20250528_100242,6,sample,S5,0.625666,0.750799,3,,0.6,auto-preclass seed
20250528_100242.jpg,20250528_100242,7,sample,S6,0.750799,0.864217,3,,0.6,auto-preclass seed
20250528_100242.jpg,20250528_100242,8,sample,S7,0.864217,0.913738,3,,0.6,auto-preclass seed
20250528_100242.jpg,20250528_100242,9,marker,M2,0.913738,1.0,8,,0.8,auto-preclass seed
20250528_100307.jpg,20250528_100307,1,marker,M1,0.0,0.086357,8,,0.8,auto-preclass seed
20250528_100307.jpg,20250528_100307,2,sample,S1,0.086357,0.143587,3,,0.6,auto-preclass seed
20250528_100307.jpg,20250528_100307,3,sample,S2,0.143587,0.327542,3,,0.6,auto-preclass seed
20250528_100307.jpg,20250528_100307,4,sample,S3,0.327542,0.522739,3,,0.6,auto-preclass seed
20250528_100307.jpg,20250528_100307,5,sample,S4,0.522739,0.591722,3,,0.6,auto-preclass seed
20250528_100307.jpg,20250528_100307,6,sample,S5,0.591722,0.682678,3,,0.6,auto-preclass seed
20250528_100307.jpg,20250528_100307,7,sample,S6,0.682678,0.764435,3,,0.6,auto-preclass seed
20250528_100307.jpg,20250528_100307,8,sample,S7,0.764435,0.825754,3,,0.6,auto-preclass seed
20250528_100307.jpg,20250528_100307,9,marker,M2,0.825754,1.0,8,,0.8,auto-preclass seed
20250528_100342.jpg,20250528_100342,1,marker,M1,0.0,0.091686,8,,0.8,auto-preclass seed
20250528_100342.jpg,20250528_100342,2,sample,S1,0.091686,0.270501,3,,0.6,auto-preclass seed
20250528_100342.jpg,20250528_100342,3,sample,S2,0.270501,0.524487,3,,0.6,auto-preclass seed
20250528_100342.jpg,20250528_100342,4,sample,S3,0.524487,0.65205,3,,0.6,auto-preclass seed
20250528_100342.jpg,20250528_100342,5,sample,S4,0.65205,0.724374,3,,0.6,auto-preclass seed
20250528_100342.jpg,20250528_100342,6,sample,S5,0.724374,0.780182,3,,0.6,auto-preclass seed
20250528_100342.jpg,20250528_100342,7,sample,S6,0.780182,0.824601,3,,0.6,auto-preclass seed
20250528_100342.jpg,20250528_100342,8,sample,S7,0.824601,0.870159,3,,0.6,auto-preclass seed
20250528_100342.jpg,20250528_100342,9,marker,M2,0.870159,1.0,8,,0.8,auto-preclass seed
20250528_100357.jpg,20250528_100357,1,marker,M1,0.0,0.180319,8,,0.8,auto-preclass seed
20250528_100357.jpg,20250528_100357,2,sample,S1,0.180319,0.324232,3,,0.6,auto-preclass seed
20250528_100357.jpg,20250528_100357,3,sample,S2,0.324232,0.374289,3,,0.6,auto-preclass seed
20250528_100357.jpg,20250528_100357,4,sample,S3,0.374289,0.550057,3,,0.6,auto-preclass seed
20250528_100357.jpg,20250528_100357,5,sample,S4,0.550057,0.716155,3,,0.6,auto-preclass seed
20250528_100357.jpg,20250528_100357,6,sample,S5,0.716155,0.777019,3,,0.6,auto-preclass seed
20250528_100357.jpg,20250528_100357,7,sample,S6,0.777019,0.853811,3,,0.6,auto-preclass seed
20250528_100357.jpg,20250528_100357,8,sample,S7,0.853811,0.910694,3,,0.6,auto-preclass seed
20250528_100357.jpg,20250528_100357,9,marker,M2,0.910694,1.0,8,,0.8,auto-preclass seed
20250528_100410.jpg,20250528_100410,1,marker,M1,0.0,0.066986,8,,0.8,auto-preclass seed
20250528_100410.jpg,20250528_100410,2,sample,S1,0.066986,0.204147,3,,0.6,auto-preclass seed
20250528_100410.jpg,20250528_100410,3,sample,S2,0.204147,0.505582,3,,0.6,auto-preclass seed
20250528_100410.jpg,20250528_100410,4,sample,S3,0.505582,0.71664,3,,0.6,auto-preclass seed
20250528_100410.jpg,20250528_100410,5,sample,S4,0.71664,0.763424,3,,0.6,auto-preclass seed
20250528_100410.jpg,20250528_100410,6,sample,S5,0.763424,0.810207,3,,0.6,auto-preclass seed
20250528_100410.jpg,20250528_100410,7,sample,S6,0.810207,0.860712,3,,0.6,auto-preclass seed
20250528_100410.jpg,20250528_100410,8,sample,S7,0.860712,0.910154,3,,0.6,auto-preclass seed
20250528_100410.jpg,20250528_100410,9,marker,M2,0.910154,1.0,8,,0.8,auto-preclass seed
20250528_100427.jpg,20250528_100427,1,marker,M1,0.0,0.113648,8,,0.8,auto-preclass seed
20250528_100427.jpg,20250528_100427,2,sample,S1,0.113648,0.166253,3,,0.6,auto-preclass seed
20250528_100427.jpg,20250528_100427,3,sample,S2,0.166253,0.229777,3,,0.6,auto-preclass seed
20250528_100427.jpg,20250528_100427,4,sample,S3,0.229777,0.31464,3,,0.6,auto-preclass seed
20250528_100427.jpg,20250528_100427,5,sample,S4,0.31464,0.373697,3,,0.6,auto-preclass seed
20250528_100427.jpg,20250528_100427,6,sample,S5,0.373697,0.615881,3,,0.6,auto-preclass seed
20250528_100427.jpg,20250528_100427,7,sample,S6,0.615881,0.877419,3,,0.6,auto-preclass seed
20250528_100427.jpg,20250528_100427,8,sample,S7,0.877419,0.936476,3,,0.6,auto-preclass seed
20250528_100427.jpg,20250528_100427,9,marker,M2,0.936476,1.0,8,,0.8,auto-preclass seed
20250528_100513.jpg,20250528_100513,1,marker,M1,0.0,0.09375,8,,0.8,auto-preclass seed
20250528_100513.jpg,20250528_100513,2,sample,S1,0.09375,0.135417,3,,0.6,auto-preclass seed
20250528_100513.jpg,20250528_100513,3,sample,S2,0.135417,0.182726,3,,0.6,auto-preclass seed
20250528_100513.jpg,20250528_100513,4,sample,S3,0.182726,0.238715,3,,0.6,auto-preclass seed
20250528_100513.jpg,20250528_100513,5,sample,S4,0.238715,0.301215,3,,0.6,auto-preclass seed
20250528_100513.jpg,20250528_100513,6,sample,S5,0.301215,0.355903,3,,0.6,auto-preclass seed
